STATE.x,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,STATE.y,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,RUR_URB,FUNC_SYS,RD_OWNER,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
42,420004,0,1,5,63,1,1,1,0,741,0,1,7,2,7,1,7,4,3,1,1a,740,0,42,1,1,0,1,1,1,1,3,270,17,1,2017,3,19,40,0,2,4,1,3,SR-1001 FREEPORT RD,WESTERN AVE,25,40.49067222,-79.90754444,0,8,0,0,3,3,0,1,3,1,0,1,0,0,19,40,19,45,20,0,0,0,0,1,0
42,420021,0,1,5,51,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,91,0,2,1,2017,2,19,35,0,1,7,2,4,CR-RIDGE PIKE,NA,0,40.07378333,-75.24349722,0,8,0,0,1,1,0,1,3,2,0,2,0,0,19,34,19,41,88,88,0,0,0,1,0
42,420025,0,1,5,20,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0,42,1,1,0,1,1,1,1,3,5413,31,1,2017,3,22,10,1,2,1,1,1,I-376 PENN LINCOLN PKWY,NA,823,40.44210556,-79.793625,0,8,0,0,1,1,0,1,3,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420029,0,1,5,64,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,43,0,16,1,2017,2,5,18,0,2,4,1,3,SR-39 HERSHEY RD,NA,102,40.35211944,-76.71622778,0,8,0,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420039,0,1,5,27,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0,42,1,1,0,1,1,1,1,43,0,7,1,2017,7,1,18,1,1,3,99,2,US-22 WILLIAM PENN HW,NA,69,40.37034167,-76.95608889,0,8,0,0,1,1,0,1,2,98,0,98,0,0,99,99,99,99,88,88,19,0,0,1,0
42,420042,0,1,5,71,1,1,1,0,770,0,1,7,2,7,1,7,2,3,2,3b,750,0,42,1,1,0,1,1,1,1,101,6540,1,1,2017,1,1,39,0,2,7,4,6,12TH ST,CHEW AVE,0,40.03935556,-75.14076944,0,8,0,0,2,2,0,1,3,1,0,1,0,0,1,36,1,43,2,36,0,0,0,1,1
42,420044,0,1,5,54,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,2,1,1,1,3,1,3,71,0,26,1,2017,5,5,57,0,1,7,3,5,OLD HOLTWOOD RD,NA,0,39.84616667,-76.30363889,0,8,0,0,1,1,0,1,2,1,0,1,0,0,5,55,6,5,88,88,14,0,0,1,0
42,420054,0,1,5,41,1,0,1,0,760,0,1,7,2,7,3,7,4,3,2,3b,750,0,42,1,1,0,1,1,1,1,45,0,9,1,2017,2,6,47,1,2,3,1,3,SR-2006 MACDADE BLVD,MORRIS AVE,26,39.88014444,-75.34108889,0,8,0,0,3,3,0,1,3,98,0,98,0,0,6,47,6,55,7,8,0,0,0,1,0
42,420055,0,1,5,79,1,1,1,0,770,0,3,7,2,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,133,9610,24,1,2017,3,19,4,0,2,7,4,6,PRINCESS ST,NA,0,39.95880556,-76.72908333,0,8,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420056,0,1,5,19,2,1,1,0,710,0,1,7,2,7,2,7,3,3,2,3b,720,0,42,1,1,0,2,2,2,2,101,6540,28,1,2017,7,23,42,1,2,3,99,2,US-1 ROOSEVELT BLVD,LARGE ST,107,40.03293889,-75.08041111,0,8,0,0,3,2,0,1,3,98,0,98,0,0,23,42,23,49,0,15,0,0,0,2,1
42,420056,0,2,5,10,2,1,1,0,710,0,1,7,2,7,2,7,3,3,2,3b,720,0,42,1,1,0,2,2,2,2,101,6540,28,1,2017,7,23,42,1,2,3,99,2,US-1 ROOSEVELT BLVD,LARGE ST,107,40.03293889,-75.08041111,0,8,0,0,3,2,0,1,3,98,0,98,0,0,23,42,23,49,0,15,0,0,0,2,1
42,420057,0,1,5,48,2,1,1,0,770,0,1,7,2,7,9,7,3,3,2,3c,750,0,42,1,1,0,2,2,1,1,101,6540,27,1,2017,6,19,56,0,2,7,4,6,57TH ST,GIRARD AVE,0,39.97045278,-75.23419722,0,8,0,0,3,2,0,1,3,98,0,98,0,0,19,57,20,3,20,52,0,0,0,1,0
42,420057,0,2,5,3,1,1,1,0,770,0,1,7,2,7,9,7,3,3,2,3c,750,0,42,1,1,0,2,2,1,1,101,6540,27,1,2017,6,19,56,0,2,7,4,6,57TH ST,GIRARD AVE,0,39.97045278,-75.23419722,0,8,0,0,3,2,0,1,3,98,0,98,0,0,19,57,20,3,20,52,0,0,0,1,0
42,420058,0,1,5,50,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,42,1,1,0,1,1,1,1,101,6540,31,1,2017,3,11,29,1,2,3,1,3,SR-73 COTTMAN AVE,NA,9,40.05514167,-75.07304167,0,8,0,0,1,1,0,1,1,98,0,98,0,0,11,27,11,31,11,52,0,0,0,1,0
42,420059,0,1,5,21,1,1,1,0,760,0,3,7,2,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,55,0,20,1,2017,6,7,8,0,2,5,1,3,SR-997 BLACK GAP RD,NA,191,39.96123333,-77.57585556,0,8,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420069,0,1,5,46,1,0,0,0,311,0,3,7,3,7,8,7,8,8,8,8,310,0,42,1,1,0,1,1,1,1,123,0,15,1,2017,1,11,55,0,1,4,1,3,SR-59 KINZUA RD,NA,27,41.83725,-79.07040833,0,8,0,0,1,1,3,1,1,1,0,1,0,0,11,53,12,21,12,39,1,3,0,1,0
42,420084,0,1,5,36,1,1,0,0,760,0,1,7,2,7,1,7,2,3,1,1b,750,0,42,2,2,0,1,1,5,5,45,0,9,1,2017,2,17,50,0,1,3,1,3,SR-3 MARKET ST,MILLBOURNE AVE,115,39.96276111,-75.25153333,0,8,0,0,2,2,0,1,3,1,0,1,0,0,17,51,17,59,18,10,0,0,0,1,0
42,420086,0,1,5,24,1,0,0,0,320,0,3,7,4,7,8,7,8,8,8,8,350,0,42,2,1,1,1,1,1,1,41,0,13,1,2017,6,3,45,1,1,1,1,1,I-81 AMERICAN LEGION MEM HGHW,NA,561,40.26422222,-77.05387222,0,14,0,0,1,1,0,2,2,98,0,98,0,0,88,88,88,88,88,88,0,0,0,1,1
42,420088,0,1,5,11,1,0,0,0,770,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,49,0,9,2,2017,5,15,2,0,1,3,1,3,SR-430 STATION RD,NA,83,42.11607778,-79.84062778,0,8,0,0,1,1,0,1,1,1,0,1,0,0,15,9,15,16,15,57,0,0,0,1,0
42,420089,0,1,5,29,1,0,1,0,760,0,1,7,1,7,9,7,4,3,2,4d,750,0,42,1,1,0,1,1,1,1,81,0,16,2,2017,5,6,35,0,1,3,1,3,SR-2014 BROAD ST,SR-2045 FAIRFIELDD,99,41.24559722,-76.895575,0,8,0,0,2,3,0,1,4,1,0,1,0,0,6,37,6,47,88,88,0,0,0,1,0
42,420092,0,1,5,46,2,1,1,0,781,0,1,7,2,7,9,7,9,8,8,99,790,0,42,1,1,0,1,1,8,8,3,6600,25,2,2017,7,7,0,0,2,7,4,6,5TH AVE,GRANT ST,0,40.43941389,-79.99692222,0,8,0,0,2,2,0,1,3,2,0,2,0,0,7,1,7,10,7,22,0,0,0,1,0
42,420094,0,1,5,83,1,0,1,0,690,0,1,7,2,7,3,7,2,3,1,1a,990,0,42,1,1,0,1,1,1,1,69,7460,5,1,2017,5,8,21,0,2,4,1,3,SR-3027 MULBERRY ST,PRESCOTT AVE,1,41.40316667,-75.64977778,0,8,0,0,3,2,0,1,1,98,0,98,0,0,8,22,8,22,8,29,0,0,0,1,0
42,420098,0,1,5,40,2,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0,42,1,1,0,1,1,1,1,3,0,10,2,2017,6,18,34,1,2,1,1,1,I-79 RAYMOND P SHAFER HWY,NA,543,40.37385556,-80.10441389,0,8,0,1,18,1,0,1,3,98,0,98,0,0,99,99,99,99,88,88,19,0,0,1,0
42,420117,0,1,5,63,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,2,2,0,1,1,2,2,11,0,1,2,2017,4,18,52,1,1,3,1,2,US-422 BENJAMIN FRANKLIN HWY,NA,1560,40.30623889,-75.86078333,0,8,0,0,1,1,0,1,2,1,0,1,0,0,88,88,88,88,88,88,0,0,0,1,0
42,420121,0,1,5,27,1,0,0,0,320,0,3,7,3,7,8,7,8,8,8,8,350,0,42,3,2,1,1,4,2,5,101,6540,21,2,2017,3,12,59,0,2,3,1,3,SR-63 WOODHAVEN RD,NA,2,40.10520278,-74.99340833,0,12,7,0,1,1,0,1,1,1,0,1,0,0,12,59,13,3,13,27,15,0,0,2,0
42,420138,0,1,5,55,1,0,0,0,690,0,2,7,9,7,9,7,3,1,2,12c,990,0,42,1,1,0,2,2,1,1,3,6600,17,3,2017,6,20,35,0,2,7,4,6,6TH ST,LIBERTY AVE,0,40.44192778,-80.00186667,0,33,0,0,3,2,0,4,3,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420138,0,2,5,26,1,0,0,0,690,0,2,7,9,7,9,7,3,1,2,12c,990,0,42,1,1,0,2,2,1,1,3,6600,17,3,2017,6,20,35,0,2,7,4,6,6TH ST,LIBERTY AVE,0,40.44192778,-80.00186667,0,33,0,0,3,2,0,4,3,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420143,0,1,5,10,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0,42,1,1,0,1,1,1,1,27,0,2,2,2017,5,15,3,0,1,5,1,3,SR-192 BRUSH VALLEY RD,NA,95,40.91703611,-77.53351667,0,8,0,0,1,1,0,1,1,98,0,98,0,0,15,1,15,13,88,88,0,0,0,1,0
42,420150,0,1,5,24,1,0,0,0,770,0,1,7,1,7,9,7,3,3,9,99,750,0,42,2,2,0,1,1,2,2,91,6780,3,3,2017,6,19,55,0,2,3,1,3,SR-100 POTTSTOWN BOYERTOWN BYP,SHOEMAKER RD,8,40.25388333,-75.65965556,0,8,0,0,2,2,0,1,3,1,0,1,0,0,19,55,20,1,20,6,0,0,0,1,0
42,420154,0,1,8,43,1,0,1,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0,42,1,1,0,1,1,1,1,11,9230,18,3,2017,7,1,20,1,2,3,99,2,US-422B PENN AVE,NA,20,40.33491667,-75.94230556,0,15,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420179,0,1,5,55,2,0,1,0,760,0,1,7,1,7,9,7,1,3,1,2c,750,0,42,1,1,0,1,1,1,1,11,0,22,3,2017,4,20,33,0,1,6,1,3,SR-419 REHRERSBURG RD,SCHOOL RD,29,40.38980833,-76.19807778,0,8,0,0,2,3,0,1,2,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420182,0,1,5,51,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,2,1,1,1,1,2,2,133,0,12,3,2017,1,20,42,0,2,6,1,3,SR-161 TRINITY RD,NA,122,39.90879722,-76.79109444,0,8,0,0,1,1,0,1,3,1,0,1,0,0,88,88,88,88,88,88,0,0,0,1,0
42,420186,0,1,5,84,1,0,1,0,312,0,3,7,3,7,8,7,8,8,8,8,310,0,42,1,1,0,1,1,1,1,49,5235,16,4,2017,1,2,2,0,1,6,1,3,SR-4016 THIRTYEIGHTH ST,NA,46,42.07559722,-80.10517222,0,8,0,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,1
42,420192,0,1,5,77,1,0,1,0,770,0,3,7,3,7,8,7,8,8,8,8,750,0,42,3,1,2,1,1,2,2,3,7164,18,4,2017,3,14,49,0,1,7,3,5,HILLENDALE RD,NA,0,40.53505,-80.04511389,0,14,0,0,1,1,0,1,1,1,0,1,0,0,14,46,14,53,15,20,14,0,0,1,0
42,420250,0,1,5,16,2,0,0,0,770,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,2,2,133,0,23,4,2017,1,1,0,0,1,6,1,3,SR-181 YORK HAVEN RD,NA,70,40.08399167,-76.71752778,0,8,0,0,1,1,0,1,2,1,0,1,0,0,88,88,88,88,88,88,0,0,0,1,1
42,420251,0,1,5,46,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,17,615,5,4,2017,4,19,57,1,1,3,1,2,US-1 LINCOLN HWY,NA,0,40.12087778,-74.97862778,0,8,0,0,1,1,0,1,2,1,0,1,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420281,0,1,5,69,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,101,6540,23,4,2017,1,13,23,1,2,3,1,2,US-1 ROOSEVELT BLVD,NA,461,40.02888889,-75.10738889,0,8,0,0,1,1,0,1,1,1,0,1,0,0,13,22,13,26,13,42,0,0,0,1,0
42,420283,0,1,5,999,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,79,0,31,3,2017,6,6,18,0,1,6,1,3,SR-2002 SANS SOUCHI PKWY,NA,49,41.23153611,-75.92266389,0,8,0,0,1,1,0,1,3,2,0,2,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420291,0,1,5,34,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,42,1,1,0,1,1,1,1,133,0,16,3,2017,5,6,51,0,2,3,1,3,SR-462 MARKET ST,NA,52,39.97710278,-76.66607222,0,8,0,0,1,1,0,1,4,98,0,98,0,0,99,99,99,99,88,88,0,0,0,1,0
42,420321,0,1,5,44,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,101,6540,3,5,2017,4,4,44,1,2,3,1,3,SR-2009 ARAMINGO AVE,NA,20,39.99121944,-75.10105278,0,8,0,0,1,1,0,1,2,98,0,98,0,0,4,39,4,43,5,14,0,0,0,1,0
42,420326,0,1,5,30,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,42,2,1,1,1,2,1,2,35,0,2,5,2017,3,16,20,0,1,4,1,3,SR-64,NA,42,41.05506667,-77.49590833,0,35,0,0,1,1,0,4,1,98,0,98,0,0,16,17,16,43,16,53,0,0,0,2,0
42,420345,0,1,5,24,2,0,1,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0,42,1,1,0,1,1,3,3,43,3500,10,6,2017,7,2,14,1,2,3,1,3,SR-3014 STATE ST,NA,5,40.26794167,-76.87496667,0,8,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,88,88,0,0,0,1,0
42,420349,0,1,5,67,2,0,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0,42,1,1,0,2,2,1,1,87,0,28,4,2017,6,5,54,0,2,4,1,3,SR-2004 GREEN AV EXT,NA,8,40.601575,-77.55846944,0,8,0,0,1,1,0,2,4,5,0,5,0,0,99,99,99,99,99,99,15,0,0,1,1
42,420349,0,2,5,40,1,0,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0,42,1,1,0,2,2,1,1,87,0,28,4,2017,6,5,54,0,2,4,1,3,SR-2004 GREEN AV EXT,NA,8,40.601575,-77.55846944,0,8,0,0,1,1,0,2,4,5,0,5,0,0,99,99,99,99,99,99,15,0,0,1,1
42,420350,0,1,5,28,2,0,1,0,440,0,3,7,5,7,8,7,8,8,8,8,400,0,42,1,1,0,2,2,1,1,101,6540,10,6,2017,7,20,47,1,2,3,1,3,SR-2009 ARAMINGO AVE,NA,22,39.99242778,-75.09873889,0,30,0,0,1,1,0,4,5,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420350,0,2,5,9,1,0,1,0,440,0,3,7,5,7,8,7,8,8,8,8,400,0,42,1,1,0,2,2,1,1,101,6540,10,6,2017,7,20,47,1,2,3,1,3,SR-2009 ARAMINGO AVE,NA,22,39.99242778,-75.09873889,0,30,0,0,1,1,0,4,5,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420373,0,1,5,34,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,17,0,23,4,2017,1,21,15,1,2,3,1,3,SR-611 EASTON RD,NA,23,40.2454,-75.13583056,0,8,0,0,1,1,0,1,2,98,0,98,0,0,21,15,21,25,88,88,0,0,0,1,0
42,420374,0,1,5,18,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,42,1,1,0,1,1,1,1,95,0,8,2,2017,4,21,9,1,2,3,1,3,SR-248 NAZARETH RD,NA,209,40.69528611,-75.26169167,0,8,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,88,88,0,0,0,1,0
42,420375,0,1,5,6,2,0,1,0,213,0,3,7,3,7,8,7,8,8,8,8,200,0,42,1,1,0,2,2,2,2,45,1270,31,3,2017,6,9,10,0,2,7,4,6,IVY ST,NA,0,39.84013889,-75.37308333,0,8,0,0,1,1,0,1,1,2,0,2,0,0,11,26,11,31,88,88,0,0,0,1,0
42,420375,0,2,5,10,2,0,1,0,213,0,3,7,3,7,8,7,8,8,8,8,200,0,42,1,1,0,2,2,2,2,45,1270,31,3,2017,6,9,10,0,2,7,4,6,IVY ST,NA,0,39.84013889,-75.37308333,0,8,0,0,1,1,0,1,1,2,0,2,0,0,11,26,11,31,88,88,0,0,0,1,0
42,420394,0,1,5,23,2,1,1,0,760,0,1,7,2,7,1,7,4,3,2,3a,750,0,42,1,1,0,1,1,1,1,101,6540,10,6,2017,7,0,25,1,2,3,1,3,SR-3010 MARKET ST,US-13 THIRTYEIGHTH ST,26,39.95666944,-75.19801111,0,8,0,0,3,2,0,1,3,98,0,98,0,0,0,30,0,36,0,47,0,0,0,1,1
42,420395,0,1,5,79,2,1,1,0,781,0,1,7,2,7,9,7,2,1,2,11c,790,0,42,1,1,0,1,1,1,1,95,5700,24,5,2017,4,16,23,0,2,5,1,3,SR-4025 NORTH BROAD ST,CENTER ST,0,40.74250833,-75.309575,0,8,0,0,3,2,0,1,1,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420396,0,1,5,35,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,42,1,1,0,1,1,1,1,127,0,24,6,2017,7,4,5,0,1,7,3,5,SPUDENO RD,NA,0,41.394875,-75.41165,0,8,0,0,1,1,0,1,2,2,0,2,0,0,4,4,4,8,88,88,0,0,0,1,1
42,420411,0,1,5,52,2,1,1,0,770,0,1,7,2,7,2,7,3,3,1,1b,750,0,42,1,1,0,1,1,1,1,17,910,26,5,2017,6,23,52,1,2,3,1,2,US-13 PAPER ST,BEAVER DAMN RD,76,40.110775,-74.85472222,0,8,0,0,2,2,0,1,3,1,0,1,0,0,23,53,99,97,99,97,0,0,0,1,0
42,420412,0,1,5,60,1,0,1,1,760,0,1,7,1,7,9,7,1,3,1,2c,750,0,42,1,1,0,1,1,1,1,101,6540,18,5,2017,5,23,9,0,2,5,1,3,SR-3009 RIDGE AVE,GREEN LN,5,40.03416667,-75.21583333,0,8,0,0,2,3,0,1,3,1,0,1,0,0,23,4,23,11,23,56,0,0,0,1,0
42,420420,0,1,5,51,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,2,2,0,1,1,2,2,17,615,3,6,2017,7,2,45,1,1,1,31,1,I-76 EAST WEST TPKE,NA,3510,40.13329444,-74.97816667,0,8,0,0,1,1,0,1,2,1,0,1,0,0,2,48,99,97,99,97,19,0,0,1,0
42,420431,0,1,5,87,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,71,0,18,2,2017,7,18,6,0,2,4,1,3,SR-501 LITITZ PIKE,NA,29,40.10230278,-76.30538333,0,8,0,0,1,1,0,1,5,98,0,98,0,0,18,14,18,20,88,88,0,0,0,1,0
42,420432,0,1,5,37,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0,42,2,2,0,1,1,2,2,133,0,23,4,2017,1,19,13,0,2,5,1,3,SR-501 DRUCK VALLEY RD,NA,13,40.00773056,-76.68866389,0,12,8,0,1,1,0,1,1,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420438,0,1,5,64,1,0,0,0,230,0,3,7,4,7,8,7,8,8,8,8,100,0,42,1,1,0,1,1,1,1,33,0,23,2,2017,5,20,0,1,1,1,1,3,SR-8006 RAMP G RD,I-80 Z H CONFAIR MEMORIAL HWY,1108,41.10538889,-78.534666669999993,0,8,0,1,5,1,0,8,3,98,0,98,0,0,99,99,99,99,99,99,23,0,0,1,0
42,420456,0,1,5,77,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,1,1,35,0,27,5,2017,7,9,55,0,1,5,1,3,SR-0880 VALLEY RD,NA,69,41.02770556,-77.32993611,0,8,0,0,1,1,0,1,1,2,0,2,0,0,9,50,10,8,10,27,0,0,0,1,0
42,420461,0,2,8,20,1,0,1,1,680,0,3,7,4,7,8,7,8,8,8,8,990,0,42,1,1,0,2,2,1,1,71,0,7,5,2017,1,1,27,0,2,4,1,3,SR-23 MAIN ST,NA,165,40.08404444,-76.22747778,0,15,0,0,1,1,0,2,2,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,1
42,420461,0,1,8,17,1,0,1,1,680,0,3,7,4,7,8,7,8,8,8,8,990,0,42,1,1,0,2,2,1,1,71,0,7,5,2017,1,1,27,0,2,4,1,3,SR-23 MAIN ST,NA,165,40.08404444,-76.22747778,0,15,0,0,1,1,0,2,2,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,1
42,420476,0,1,5,65,1,0,1,0,760,0,1,7,1,7,4,7,1,3,1,2b,750,0,42,1,1,0,1,1,2,2,17,0,5,8,2017,7,12,26,0,2,4,1,3,SR-2019 KNIGHTS RD,VIRGINIA AVE,6,40.10396944,-74.95149167,0,8,0,0,1,1,0,1,1,1,0,1,0,0,12,27,12,30,12,48,0,0,0,1,0
42,420484,0,1,5,41,1,0,0,0,311,0,3,7,3,7,8,7,8,8,8,8,310,0,42,2,1,1,1,2,1,2,55,0,9,6,2017,6,21,14,1,2,1,1,1,I-81 AMERICAN LEGION MEM HWY,NA,198,39.96205833,-77.57836667,0,8,0,1,18,1,2,1,3,1,0,1,0,0,99,99,99,99,88,88,14,3,0,1,0
42,420496,0,1,5,27,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0,42,1,1,0,1,1,5,5,69,5480,12,7,2017,4,3,0,1,2,3,99,2,US-11 BIRNEY AVE,NA,27,41.37276944,-75.70216389,0,8,0,0,1,1,0,1,3,98,0,98,0,0,3,13,3,17,88,88,0,0,0,1,0
42,420500,0,1,5,30,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0,42,2,2,0,1,1,2,2,101,6540,25,6,2017,1,4,46,1,2,1,1,1,I-676 VINE STREET EXPY,NA,13,39.95754167,-75.16004167,0,12,1,0,1,1,0,1,3,1,0,1,0,0,4,49,4,54,5,8,0,0,0,1,1
42,420502,0,1,5,30,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0,42,1,1,0,1,1,1,1,101,6540,22,7,2017,7,22,27,1,2,1,1,3,SR-8006 RAMP A RD,I-76 SCHUYLKILL EXPY,3417,39.98856111,-75.20704444,0,8,0,1,20,1,0,1,3,98,0,98,0,0,22,27,22,35,88,88,0,0,0,1,0
42,420509,0,1,5,73,2,0,1,0,150,0,3,7,3,7,8,7,8,8,8,8,100,0,42,1,1,0,1,1,1,1,45,0,3,6,2017,7,6,18,0,1,7,3,5,SUSSEX BLVD,NA,0,39.96804722,-75.33778889,0,8,0,0,1,1,0,1,1,2,0,2,0,0,6,18,6,23,88,88,0,0,0,1,0
42,420512,0,1,5,67,2,0,1,0,680,0,3,7,5,7,8,7,8,8,8,8,990,0,42,1,1,0,1,1,1,1,17,0,2,7,2017,1,19,44,0,2,5,1,3,SR-2027 NEWPORTVILLE RD,NA,2,40.097025,-74.90665833,0,8,0,0,1,1,0,4,1,98,0,98,0,0,19,45,19,51,20,9,0,0,0,1,1
42,420513,0,1,5,64,1,1,1,0,781,0,1,7,2,7,4,7,4,1,2,11a,790,0,42,1,1,0,1,1,2,2,69,7460,8,7,2017,7,19,4,0,2,4,1,3,SR-3013 MAIN AVE,JACKSON ST,58,41.41248611,-75.680225,0,8,0,0,3,2,0,1,1,98,0,98,0,0,19,20,19,22,19,37,0,0,0,1,0
42,420518,0,1,5,33,1,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0,42,11,1,10,3,3,1,1,107,0,7,7,2017,6,8,33,1,2,3,1,3,SR-61,NA,101,40.64269444,-76.15169444,0,14,0,0,1,1,0,5,1,2,0,2,0,0,99,99,99,99,99,99,14,15,0,1,0
42,420518,0,2,5,74,1,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0,42,11,1,10,3,3,1,1,107,0,7,7,2017,6,8,33,1,2,3,1,3,SR-61,NA,101,40.64269444,-76.15169444,0,14,0,0,1,1,0,5,1,2,0,2,0,0,99,99,99,99,99,99,14,15,0,1,0
42,420518,0,3,5,53,1,0,0,0,890,0,4,7,8,7,8,7,8,8,8,8,800,0,42,11,1,10,3,3,1,1,107,0,7,7,2017,6,8,33,1,2,3,1,3,SR-61,NA,101,40.64269444,-76.15169444,0,14,0,0,1,1,0,5,1,2,0,2,0,0,99,99,99,99,99,99,14,15,0,1,0
42,420528,0,1,5,32,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0,42,1,1,0,1,1,1,1,77,110,21,2,2017,3,20,32,0,2,7,4,6,6TH ST,NA,0,40.60920833,-75.47283611,0,8,0,0,1,1,0,1,3,98,0,98,0,0,99,99,99,99,99,99,0,0,0,1,0
42,420550,0,1,5,76,1,1,1,0,520,0,3,7,5,7,8,7,8,8,8,8,500,0,42,2,2,0,2,2,6,6,101,6540,13,6,2017,3,11,43,0,2,3,1,3,SR-3037 JOHN F KENNEDY BL,NA,7,39.95381944,-75.16671111,0,12,7,0,1,1,0,1,1,98,0,98,0,0,11,43,12,1,12,13,0,0,0,1,0
42,420550,0,2,5,38,1,1,1,0,520,0,3,7,5,7,8,7,8,8,8,8,500,0,42,2,2,0,2,2,6,6,101,6540,13,6,2017,3,11,43,0,2,3,1,3,SR-3037 JOHN F KENNEDY BL,NA,7,39.95381944,-75.16671111,0,12,7,0,1,1,0,1,1,98,0,98,0,0,11,43,12,1,12,13,0,0,0,1,0
